ID,Tipo,SKU,Nombre,"¿En inventario?",Inventario
15239,variation,2101495##S,"Remera Manga Corta con Cierre Azul T:XXS-XXL - S",1,46
15240,variation,2101495##M,"Remera Manga Corta con Cierre Azul T:XXS-XXL - M",1,60
15241,variation,2101495##L,"Remera Manga Corta con Cierre Azul T:XXS-XXL - L",1,38
15242,variation,2101495##XL,"Remera Manga Corta con Cierre Azul T:XXS-XXL - XL",1,54
15243,variation,2101495##XXL,"Remera Manga Corta con Cierre Azul T:XXS-XXL - XXL",1,89
15244,variation,2101495##3XS,"Remera Manga Corta con Cierre Azul T:XXS-XXL - 3XS",1,25
15245,simple,8707381##,"Cordón Edecán con Lápiz Dorado",0,2
15248,simple,8703042##,"Pistolera Universal de Cuero",1,60
15252,simple,8703041##,"Pistolera Saque Rápido de Cuero",1,5
15255,simple,8703500##,"Pistolera Mini Astra Guerrillera de Poliamida",1,45
15259,simple,8703699##,"Muslera Anatómica con Porta Cargador",1,45
15263,simple,7709517##,"Escudo Nacional Oro Policía de Mendoza",1,3
15266,simple,8505822##,"Barbijo con Soutach",0,0
15269,simple,7703158##,"Hombrera Bordada Oro Comisario General",0,0
15272,simple,8505823##,"Barbijo Cordón Dorado",1,28
15275,simple,7703115##,"Hombrera Oficial Ayudante",1,115
15279,simple,7711676##,"Rombo Bordado Oro",1,10
15282,simple,8612600##,"Carpa para 6 personas 250 x 250 x 150 cm",0,0
15286,simple,8708102##,"Mochila Campamento y supervivencia 50 litros",1,8
15289,simple,8521303##,"Navaja Browning DA73-1",0,0
15294,simple,8521304##,"Navaja Strider Knives 352",0,0
15298,simple,8503402##,"Bastón Extensible Policía",0,0
15305,simple,8520120##,"Linterna Multifunción con Láser",0,0
15310,simple,8501662##,"Porta Elementos Poliamida",1,458
15314,simple,8702668##,"Porta Cartuchos Negro",0,0
15319,simple,8703017##,"Muslera con Porta Cargador Doble y Porta Esposas",0,0
15323,simple,8703250##,"Muslera Táctica Delta XTL",0,1
15328,simple,8701214##,"Cinturón Americano Negro",0,1
15333,simple,8707550##,"Porta Esposas Termoformada de Poliamida Verde",1,6
15337,simple,8503984##,"Palma Bordada Oro 11 Hojas",1,3
15340,simple,8505706##,"Insignia Sub Oficial Principal",0,0
15343,simple,7709061##,"Escudo Boina Policía de Seguridad Aeroportuaria",0,0
15346,simple,7709062##,"Policía de Seguridad Aeroportuaria",1,5
15349,simple,7709069##,"Pectoral 2 Soles y Serreta Inspector PSA",1,4
15352,simple,8705100##,"Porta Cargador Rerda",0,0
15357,simple,8705861##,"Porta Tonfa Fijo de Metal",0,0
15362,simple,8501025##,"Billetera Porta Credencial de Cuero",0,0
15367,simple,8501027##,"Porta Credencial de Cuero Colgante",1,73
15371,variable,8203830##,"Zapato de Vestir con suela de Goma",1,
15372,variation,8203830##35,"Zapato de Vestir con suela de Goma - 35",1,4
15373,variation,8203830##36,"Zapato de Vestir con suela de Goma - 36",1,10
15374,variation,8203830##37,"Zapato de Vestir con suela de Goma - 37",1,6
15375,variation,8203830##38,"Zapato de Vestir con suela de Goma - 38",1,10
15376,variation,8203830##39,"Zapato de Vestir con suela de Goma - 39",1,8
15377,variation,8203830##40,"Zapato de Vestir con suela de Goma - 40",1,13
15378,variation,8203830##41,"Zapato de Vestir con suela de Goma - 41",1,14
15379,variation,8203830##42,"Zapato de Vestir con suela de Goma - 42",1,11
15380,variation,8203830##43,"Zapato de Vestir con suela de Goma - 43",1,8
15381,variation,8203830##44,"Zapato de Vestir con suela de Goma - 44",1,3
15382,variation,8203830##45,"Zapato de Vestir con suela de Goma - 45",1,6
15383,variation,8203830##46,"Zapato de Vestir con suela de Goma - 46",0,2
15384,variable,8205060##,"Botín de Seguridad Clásico Rerda",1,
15385,variation,8205060##40,"Botín de Seguridad Clásico Rerda - 40",1,3
15390,variation,8205060##41,"Botín de Seguridad Clásico Rerda - 41",0,1
15391,variation,8205060##42,"Botín de Seguridad Clásico Rerda - 42",0,0
15392,variation,8205060##43,"Botín de Seguridad Clásico Rerda - 43",0,0
15393,variation,8205060##44,"Botín de Seguridad Clásico Rerda - 44",0,1
15394,variation,8205060##45,"Botín de Seguridad Clásico Rerda - 45",0,0
15395,variation,8205060##46,"Botín de Seguridad Clásico Rerda - 46",0,0
15396,variable,8205018##,"Botín de seguridad Americano punta de acero",1,
15397,variation,8205018##40,"Botín de seguridad Americano punta de acero - 40",0,2
15402,variation,8205018##41,"Botín de seguridad Americano punta de acero - 41",0,2
15403,variation,8205018##42,"Botín de seguridad Americano punta de acero - 42",0,0
15404,variation,8205018##43,"Botín de seguridad Americano punta de acero - 43",1,13
15405,variation,8205018##44,"Botín de seguridad Americano punta de acero - 44",1,11
15406,variation,8205018##45,"Botín de seguridad Americano punta de acero - 45",0,2
15407,variation,8205018##46,"Botín de seguridad Americano punta de acero - 46",0,2
15408,simple,8705370##,"Porta Cargador Poliamida Gemelos",0,0
15413,simple,8705459##,"Porta cargador Termoformado Simple",1,67
15418,simple,8521302##,"Navaja Gerber",1,50
15426,simple,8521306##,"Navaja Surefire D38 Rompe Vidrio",1,153
15431,simple,8703206##,"Pistolera Automatic Holster N5 AH GLOCK",1,19
15439,variable,8205115##,"Borceguí Táctico Rerda",1,
15440,variation,8205115##35,"Borceguí Táctico Rerda - 35",1,17
15446,variation,8205115##36,"Borceguí Táctico Rerda - 36",1,45
15447,variation,8205115##37,"Borceguí Táctico Rerda - 37",1,23
15448,variation,8205115##38,"Borceguí Táctico Rerda - 38",0,2
15449,variation,8205115##39,"Borceguí Táctico Rerda - 39",1,30
15450,variation,8205115##40,"Borceguí Táctico Rerda - 40",1,21
15451,variation,8205115##41,"Borceguí Táctico Rerda - 41",1,3
15452,variation,8205115##42,"Borceguí Táctico Rerda - 42",1,66
15453,variation,8205115##43,"Borceguí Táctico Rerda - 43",0,0
15454,variation,8205115##44,"Borceguí Táctico Rerda - 44",1,57
15455,variation,8205115##45,"Borceguí Táctico Rerda - 45",1,30
15456,variation,8205115##46,"Borceguí Táctico Rerda - 46",1,28
15457,simple,7709156##,"Escudo Brazo Policía Vial Mendoza",1,34
15460,simple,7709420##,"Escudo Brazo Policía Mendoza Unidad Motorizada de Acción Rápida",1,20
15463,simple,7709015##,"Escudo Boina Policía Mendoza Unidad Motorizada de Acción Rápida",1,8
15466,simple,7709380##,"Escudo Brazo Policía Mendoza Unidad Ciclística de Acción Rápida",1,5
15469,simple,7709014##,"Escudo Boina Policía Mendoza Unidad Ciclística de Acción Rápida",1,8
15472,simple,7709854##,"Escudo Brazo Policía Mendoza Compañía de Canes",1,25
15475,simple,7709753##,"Escudo Brazo Policía Montada Mendoza",1,9
15478,simple,7709786##,"Escudo Brazo Policía Mendoza Unidad Tranviaria",0,0
15482,simple,7709016##,"Escudo Boina Policía Mendoza Motorizada",1,14
15485,simple,7709364##,"Escudo Boina Policía Mendoza Compañía de Canes",0,0
15488,simple,7709401##,"Escudo Boina Grupo Especial de Seguridad Mendoza",1,3
15491,simple,7709021##,"Escudo Boina Grupo Especial de Operaciones Penitenciarias Mendoza",0,1
15494,simple,7709788##,"Escudo Boina Unidad Policial Parque Mendoza",0,0
15497,simple,7709653##,"Escudo Boina Unidad Especial de Patrullaje Mendoza",1,20
15500,simple,7709421##,"Escudo Brazo Servicio Penitenciario Seguridad Externa Mendoza",1,52
15504,simple,7709712##,"Escudo Brazo Servicio Penitenciario Mendoza Cóndor",1,21
15507,simple,7709867##,"Escudo Brazo Penitenciaría Almafuerte",1,13
15510,simple,7709650##,"Escudo Brazo Policía Científica Mendoza",1,5
15513,simple,7709943##,"Escudo Brazo Sanidad Policial Mendoza",0,0
15516,simple,7709101##,"Escudo Policía Montada Mendoza para Boina",0,0
15519,simple,7709233##,"Escudo Boina Liceo Militar General Espejo",1,113
15522,simple,8614015##,"Colchón Inflable 1 Plaza Outdoors Professional",1,40
15525,simple,8612054##,"Carpa EasyCamp 2 Personas",0,0
15529,simple,8614014##,"Inflador Doble Acción",0,0
15532,simple,8525999##,"Silbato Metálico",1,37
15536,simple,7707051##,"Silbato de Supervivencia con Brújula y Termómetro",0,0
15540,simple,8400001##,"Gorra Liceo Militar General Espejo",0,0
15543,simple,8400024##,"Gorra Instituto Universitario de Seguridad Pública Mendoza",1,22
15546,simple,7709103##,"Escudo Brazo Grupo Especial de Seguridad Policía de Mendoza",1,7
15549,simple,7709158##,"Escudo Brazo Infantería",1,27
15552,simple,7709625##,"Escudo Brazo Infantería Baja Visibilidad",1,63
15555,simple,7709204##,"Escudo Brazo Centro de Adiestramiento Táctico Policial",0,0
15558,simple,7709396##,"Escudo Brazo Penitenciaría División Traslados y Custodias Mendoza",1,18
15561,simple,7709360##,"Escudo Brazo Grupo Especial de Operaciones Penitenciarias Mendoza",0,0
15564,simple,7709755##,"Escudo Brazo Unidad Policial de Asistencia al Turista Mendoza",0,1
15567,simple,7709662##,"Escudo Brazo Unidad Especial de Patrullaje Mendoza",0,0
15570,simple,7709787##,"Escudo Brazo Unidad Policial Parque",1,13
15573,simple,7709661##,"Escudo Brazo Unidad Especial de Patrullaje Tupungato",0,0
15576,simple,7709600##,"Escudo Brazo Instituto de Formación Penitenciaria Mendoza",1,8
15579,simple,7709456##,"Escudo Brazo Baja Visibilidad Servicio Penitenciario Mendoza",1,33
15582,simple,7709680##,"Escudo Brazo Policía de Seguridad Rural Mendoza",0,0
15585,simple,7709041##,"Escudo Brazo Jefatura Departamental Capital",1,6
15588,simple,7709139##,"Escudo Brazo Beige Cuerpo de Instructores Instituto Universitario de Seguridad Pública",0,0
15591,simple,8703051##,"Pistolera de Cuero Todo Calibre",1,53
15599,variable,8701033##,"Cinturón de Cuero Oficial con Dado",1,
15600,variation,8701033##70,"Cinturón de Cuero Oficial con Dado - 70",0,0
15601,variation,8701033##75,"Cinturón de Cuero Oficial con Dado - 75",0,0
15602,variation,8701033##80,"Cinturón de Cuero Oficial con Dado - 80",0,1
15603,variation,8701033##85,"Cinturón de Cuero Oficial con Dado - 85",0,1
15604,variation,8701033##90,"Cinturón de Cuero Oficial con Dado - 90",0,1
15605,variation,8701033##95,"Cinturón de Cuero Oficial con Dado - 95",1,3
15606,variation,8701033##100,"Cinturón de Cuero Oficial con Dado - 100",0,2
15607,variation,8701033##105,"Cinturón de Cuero Oficial con Dado - 105",0,0
15608,variation,8701033##110,"Cinturón de Cuero Oficial con Dado - 110",0,0
15609,variation,8701033##115,"Cinturón de Cuero Oficial con Dado - 115",0,0
15610,variation,8701033##120,"Cinturón de Cuero Oficial con Dado - 120",0,0
15611,variable,8701735##,"Cinturón de Cuero Oficial sin Dado",1,
15612,variation,8701735##80,"Cinturón de Cuero Oficial sin Dado - 80",0,0
15615,variation,8701735##85,"Cinturón de Cuero Oficial sin Dado - 85",1,6
15616,variation,8701735##90,"Cinturón de Cuero Oficial sin Dado - 90",1,13
15617,variation,8701735##95,"Cinturón de Cuero Oficial sin Dado - 95",1,18
15618,variation,8701735##100,"Cinturón de Cuero Oficial sin Dado - 100",1,16
15619,variation,8701735##105,"Cinturón de Cuero Oficial sin Dado - 105",1,15
15620,variation,8701735##110,"Cinturón de Cuero Oficial sin Dado - 110",0,2
15621,variation,8701735##115,"Cinturón de Cuero Oficial sin Dado - 115",1,3
15622,variation,8701735##120,"Cinturón de Cuero Oficial sin Dado - 120",1,8
15623,variation,8701735##125,"Cinturón de Cuero Oficial sin Dado - 125",1,5
15624,variation,8701735##130,"Cinturón de Cuero Oficial sin Dado - 130",0,2
15625,simple,7709654##,"Escudo Brazo Barrio Cívico Policía de Mendoza",1,14
15628,simple,7709668##,"Escudo Brazo Unidad de Cuerpos Especiales",0,0
15631,simple,7709855##,"Escudo Brazo Banda de Música Gustavo Ramet",1,8
15634,simple,7709665##,"Escudo Brazo Policía de Mendoza",1,124
15637,simple,7709547##,"Escudo Brazo Baja Visibilidad Policía de Mendoza",0,0
15640,simple,7709572##,"Escudo Brazo Dirección de Bomberos - Policía de Mendoza",1,7
15643,simple,7709245##,"Escudo Brazo Oficiales Jefes y Superiores",1,33
15646,simple,7709756##,"Escudo Brazo Compañía Motorizada de la Policía de Mendoza",1,35
15649,simple,7709754##,"Escudo Brazo Compañía Motorizada Baja Visivilidad de la Policía de Mendoza",1,65
15652,simple,7709394##,"Escudo Boina Servicio Penitenciario Mendoza - Ministerio de Gobierno",0,0
15655,simple,7709138##,"Escudo Brazo Instituto Universitario de Seguridad Pública",1,254
15658,variable,8505014##,"Pectoral Grupo Sanguíneo",1,
15659,variation,8505014##ABN,"Pectoral Grupo Sanguíneo - ABN",1,21
15669,variation,8505014##ABP,"Pectoral Grupo Sanguíneo - ABP",1,27
15670,variation,8505014##AN,"Pectoral Grupo Sanguíneo - AN",1,23
15671,variation,8505014##AP,"Pectoral Grupo Sanguíneo - AP",1,56
15672,variation,8505014##BN,"Pectoral Grupo Sanguíneo - BN",1,12
15673,variation,8505014##BP,"Pectoral Grupo Sanguíneo - BP",1,8
15674,variation,8505014##ON,"Pectoral Grupo Sanguíneo - ON",1,9
15675,variation,8505014##OP,"Pectoral Grupo Sanguíneo - OP",1,4
15676,simple,8505707##,"Insignia Suboficial Mayor Azul y Amarillo",0,0
15679,simple,7709459##,"Escudo Brazo Gendarmería Nacional",0,0
15682,variable,1120106##,"Bombacha Americana Gabardina Gris T:34-48",1,
15683,variation,1120106##34,"Bombacha Americana Gabardina Gris T:34-48 - 34",0,1
15688,variation,1120106##36,"Bombacha Americana Gabardina Gris T:34-48 - 36",1,17
15689,variation,1120106##38,"Bombacha Americana Gabardina Gris T:34-48 - 38",1,25
15690,variation,1120106##40,"Bombacha Americana Gabardina Gris T:34-48 - 40",1,7
15691,variation,1120106##42,"Bombacha Americana Gabardina Gris T:34-48 - 42",1,31
15692,variation,1120106##44,"Bombacha Americana Gabardina Gris T:34-48 - 44",1,10
15693,variation,1120106##46,"Bombacha Americana Gabardina Gris T:34-48 - 46",1,15
15694,variation,1120106##48,"Bombacha Americana Gabardina Gris T:34-48 - 48",1,16
15695,variable,2401584##,"Chaleco de Vestir Lana Negro",1,
15696,variation,2401584##XXS,"Chaleco de Vestir Lana Negro - XXS",0,0
15699,variation,2401584##XS,"Chaleco de Vestir Lana Negro - XS",0,0
15700,variation,2401584##L,"Chaleco de Vestir Lana Negro - L",1,20
15701,variation,2401584##XL,"Chaleco de Vestir Lana Negro - XL",1,17
15702,variation,2401584##XXL,"Chaleco de Vestir Lana Negro - XXL",1,4
15703,variation,2401584##3XL,"Chaleco de Vestir Lana Negro - 3XL",0,0
15704,variation,2401584##4XL,"Chaleco de Vestir Lana Negro - 4XL",0,1
15705,variation,2401584##S,"Chaleco de Vestir Lana Negro - S",1,14
15721,variation,2401584##M,"Chaleco de Vestir Lana Negro - M",1,28
15722,variable,2101496##,"Remera Manga Larga con Cierre Azul T:XXS-XXL",1,
15723,variation,2101496##XXS,"Remera Manga Larga con Cierre Azul T:XXS-XXL - XXS",1,13
15729,variation,2101496##XS,"Remera Manga Larga con Cierre Azul T:XXS-XXL - XS",1,22
15730,variation,2101496##S,"Remera Manga Larga con Cierre Azul T:XXS-XXL - S",1,29
15731,variation,2101496##M,"Remera Manga Larga con Cierre Azul T:XXS-XXL - M",1,27
15732,variation,2101496##L,"Remera Manga Larga con Cierre Azul T:XXS-XXL - L",1,65
15733,variation,2101496##XL,"Remera Manga Larga con Cierre Azul T:XXS-XXL - XL",1,70
15734,variation,2101496##XXL,"Remera Manga Larga con Cierre Azul T:XXS-XXL - XXL",1,45
15735,simple,8505329##,"Pectoral  Comisario 2 Rombos y Serreta",1,148
15738,simple,8505243##,"Pectoral 3 Rombos Oficial Principal",1,110
15741,simple,8505705##,"Insignia Sargento Ayudante",0,0
15744,simple,33b6cb81be09,"Pectoral Cabo 1º - Policía Rural Mendoza",1,53
15747,simple,8505127##,"Pectoral Servicio de Requisa Penitenciaria Baja Visibilidad",0,0
15750,simple,8505074##,"Pectoral Compañía Motorizada - Policía de Mendoza",0,0
15753,simple,8505156##,"Pectoral Auxiliar",1,33
15756,simple,8505224##,"Pectoral 1 Rombo y Palma Cruzada Comisario Inspector",1,40
15759,simple,8505160##,"Insignia Oficial Ayudante",1,101
15762,simple,8505233##,"Insignia Oficial Sub Inspector",1,24
15765,simple,8505159##,"Insignia Oficial Subayudante",1,209
15768,simple,8505196##,"Pectoral 2 Rombos Oficial Inspector",1,100
15771,simple,8505262##,"Subcomisario Pectoral 1 Rombo y Serreta",1,56
15774,simple,8505367##,"Pectoral 3 Rombos y Palmas Comisario General",1,3
15777,variable,8505220##,"Pectoral Estrellas de Antigüedad",1,
15778,variation,8505220##1,"Pectoral Estrellas de Antigüedad - 1",1,60
15786,variation,8505220##2,"Pectoral Estrellas de Antigüedad - 2",1,39
15787,variation,8505220##3,"Pectoral Estrellas de Antigüedad - 3",1,28
15788,variation,8505220##4,"Pectoral Estrellas de Antigüedad - 4",1,21
15789,variation,8505220##5,"Pectoral Estrellas de Antigüedad - 5",1,43
15790,variation,8505220##6,"Pectoral Estrellas de Antigüedad - 6",1,30
15791,simple,8505131##,"Pectoral Rueda Alada Motorista",1,42
15794,simple,8505109##,"Pectoral Rueda Alada Vial Baja Visibilidad",0,0
15797,simple,8505157##,"Pectoral Auxiliar de Primera",1,83
15800,simple,446834bb1b65,"Pectoral Auxiliar de Primera Baja Visibilidad",1,25
15803,simple,8505158##,"Pectoral Auxiliar Mayor",1,118
15806,simple,8505139##,"Pectoral Auxiliar Mayor Baja Visibilidad",1,10
15809,simple,7707159##,"Bandera Argentina Baja Visibilidad",1,48
15813,simple,7707136##,"Bandera Argentina Bordada",1,165
15816,simple,7701136##,"Bandera Argentina Larga",1,15
15819,simple,7701137##,"Bandera Argentina Larga Baja Visibilidad",1,23
15822,simple,8505023##,"Pectoral Escuela de Cadetes",1,72
15825,simple,7700456##,"Suboficial Mayor Baja Visibilidad Penitenciaría",1,12
15828,simple,7700607##,"Insignia Suboficial Mayor Penitenciaria",0,0
15832,simple,8505120##,"Pectoral Gimnasia Liceo Militar 1º Año",1,124
15840,simple,7703110##,"Hombrera Policía Auxiliar",1,13
15843,simple,7703113##,"Hombrera Oficial Auxiliar Mayor",1,79
15846,variable,7703660##,"Hombrera Liceo Militar General Espejo",0,
15847,variation,7703660#18#,"Hombrera Liceo Militar General Espejo - 18. Azul",0,0
15849,variation,7703660#09#,"Hombrera Liceo Militar General Espejo - 09. Negro",0,0
15851,simple,7703116##,"Hombrera Oficial Subayudante",1,42
15855,simple,7703002##,"Hombrera Lisa",1,15
15858,simple,7703117##,"Hombrera Oficial Inspector",1,61
15862,simple,7703105##,"Hombrera Oficial Subcomisario",1,32
15866,simple,7703118##,"Hombrera Oficial Principal",1,37
15870,simple,7703121##,"Hombrera Oficial Comisario Inspector",1,18
15874,simple,7703106##,"Hombrera Oficial Comisario",1,59
15878,simple,7703185##,"Hombrera Oficial Comisario General",0,0
15882,simple,7703607##,"Hombrera Suboficial Mayor",1,12
15886,simple,7703051##,"Hombrera 2 Soles Adjutor Penitenciaría",1,19
15890,simple,8703615##,"Pistolera Poliamida Mini Guerrillera",1,10
15894,simple,8703810##,"Pistolera Poliamida Geo",1,23
15900,simple,8703619##,"Pistolera Poliamida Riñonera",1,23
15904,simple,8703110##,"Muslera Geo Doble Seguro",1,9
15909,simple,8703641##,"Muslera con Portacargador Poliamida",0,2
15913,simple,8703376##,"Muslera Geo Doble Seguro con Portacargador",1,3
15918,simple,8705001##,"Porta Cargador Simple de Poliamida",0,0
15923,simple,8703702##,"Pistolera Guerrillera Universal Poliamida",0,0
15927,simple,8703812##,"Pistolera Poliamida con Portacargador",1,32
15932,simple,8703811##,"Pistolera Doble Seguro con Porta Cargador Poliamida",1,3
15937,simple,8703550##,"Pistolera Poliamida Doble Propósito Gendarmería",0,0
15943,variable,8707113##,"Pistolera Molle",1,
15944,variation,8707113##DER,"Pistolera Molle - DER",0,0
15948,variation,8707113##IZQ,"Pistolera Molle - IZQ",1,6
15949,simple,8520124##,"Brazalete Paracord Silbato Brújula y Pedernal",0,1
15958,simple,8705555##,"Porta Cargador Doble XLT Anat 555 Poliamida",0,0
15964,simple,8501551##,"Porta Elementos Poliamida Gendarmería",0,0
15969,simple,8703018##,"Muslera Porta Objeto",1,9
